ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
L,1,1771129838130,-0.39795,7.69305,4.113,-24.1072,39.446,-14.51947
L,2,1771129838139,-0.822,7.31295,5.00805,-38.61879,51.27901,-5.55411
L,3,1771129838145,-0.822,7.31295,5.00805,-42.77058,54.13878,-1.89864
L,4,1771129838153,-0.54195,6.86505,6.03795,-47.40295,53.46914,3.104
L,5,1771129838161,-0.71595,7.05705,7.347,-47.22175,47.43446,5.35716
L,6,1771129838173,-0.63705,7.17105,8.14005,-33.25375,18.41128,8.34298
L,7,1771129838181,-0.05595,6.855,7.84995,-28.13294,7.19277,6.94067
L,8,1771129838187,-0.05595,6.855,7.84995,-22.83093,-3.84455,5.05779
L,9,1771129838195,0.813,6.83895,8.76,-7.64182,-26.1634,-1.41019
L,10,1771129838205,1.323,6.942,8.94705,3.82091,-39.09148,-10.4307
L,11,1771129838213,1.18605,7.10895,7.86405,6.80674,-40.18655,-13.96799
L,12,1771129838220,0.942,7.2,7.42395,9.12292,-37.13769,-18.72641
L,13,1771129838229,0.22605,7.30305,6.57105,3.57669,-27.80994,-19.57725
L,14,1771129838237,0.22605,7.30305,6.57105,-1.60715,-21.83041,-18.17494
L,15,1771129838245,-0.45795,7.41795,6.24105,-14.291,-9.51683,-12.93596
L,16,1771129838254,-0.798,7.353,5.841,-21.60982,-1.15809,-9.33563
L,17,1771129838263,-0.70395,7.239,6.708,-36.12141,10.24162,-2.14286
L,18,1771129838268,-0.204,7.092,7.896,-40.99799,11.27366,0.54359
L,19,1771129838279,0.48495,6.69,8.30295,-47.70232,20.60929,2.67858
L,20,1771129838287,0.48495,6.69,8.30295,-46.18183,22.374,1.94591
L,21,1771129838296,0.64305,6.525,10.57695,-31.29997,24.87138,0.11817
L,22,1771129838302,-0.11295,6.717,10.194,-24.47747,26.27369,1.08719
L,23,1771129838316,-0.771,7.21695,10.21605,-6.05831,25.24166,7.42911
L,24,1771129838319,-0.05595,7.03005,10.41705,13.44804,10.54887,6.75947
L,25,1771129838328,-0.05595,7.03005,10.41705,22.78367,4.87659,4.81356
L,26,1771129838335,0.12495,7.119,8.24505,27.72328,-3.41913,1.70168
L,27,1771129838345,0.099,7.308,6.33,23.57148,-10.4307,-1.41019
L,28,1771129838353,0.35805,6.942,6.67005,22.41339,-14.88186,-2.87553
L,29,1771129838361,0.44595,6.63,5.592,12.28994,-16.83565,-4.70327
L,30,1771129838369,0.44595,6.63,5.592,9.61137,-16.95382,-5.86136
L,31,1771129838378,0.72195,6.669,6.864,10.95066,-16.95382,-6.7122
L,32,1771129838388,0.774,6.456,7.026,13.69226,-10.2495,-9.76105
L,33,1771129838392,0.465,6.66105,6.51405,15.40182,-4.75841,-10.2495
L,34,1771129838405,-0.111,7.32195,6.39705,20.46749,0.54359,-9.76105
L,35,1771129838409,-0.111,7.32195,6.39705,19.36454,3.104,-8.84718
L,36,1771129838420,-0.35205,7.42995,4.63905,11.86452,5.6644,-7.26367
L,37,1771129838425,-0.07005,6.858,4.60305,1.07143,-2.80463,-6.40495
L,38,1771129838438,0.051,6.37395,4.15605,-11.73059,-8.72113,-5.43594
L,39,1771129838442,0.24795,6.25395,5.214,-16.11874,-10.98217,-5.68016
L,40,1771129838454,0.192,6.52695,6.957,-16.24479,-15.43334,-7.62607
L,41,1771129838459,0.192,6.52695,6.957,-13.62136,-16.22115,-8.05149
L,42,1771129838470,-0.22095,6.738,7.38105,-6.85401,-15.85876,-7.44487
L,43,1771129838475,-0.21795,6.846,7.72995,-2.03257,-17.07987,-6.83825
L,44,1771129838485,-0.08895,7.12395,7.089,4.5457,-22.01161,-5.49108
L,45,1771129838496,0.501,7.15695,5.51805,-2.58404,-23.41392,-3.60032
L,46,1771129838504,1.368,6.954,5.48895,-14.22797,-20.30992,-4.1518
L,47,1771129838508,1.368,6.954,5.48895,-19.41181,-17.37924,-5.37291
L,48,1771129838521,1.70805,6.867,6.777,-21.67284,-11.58879,-7.93332
L,49,1771129838526,1.629,6.76695,7.35405,-20.94017,-7.87029,-8.72901
L,50,1771129838538,1.59795,6.78795,7.36905,-13.49531,1.94591,-12.44751
L,51,1771129838541,1.59795,6.78795,7.36905,-13.49531,1.94591,-12.44751
L,52,1771129838554,1.14495,7.191,8.58705,9.54834,-3.90757,-16.10298
L,53,1771129838560,1.14495,7.191,8.58705,14.12556,-4.75841,-16.77262
L,54,1771129838568,1.25805,7.06605,6.89205,19.73482,-5.91651,-19.75845
L,55,1771129838577,1.488,6.79995,6.34605,20.22326,-8.78416,-21.95646
L,56,1771129838584,1.24605,6.76395,5.92695,21.38135,-9.82408,-24.88714
L,57,1771129838591,1.24605,6.76395,5.92695,21.13713,-11.52576,-26.83305
L,58,1771129838599,1.27695,6.642,5.27895,15.40182,-13.66075,-31.10301
L,59,1771129838609,1.11195,6.93405,5.27895,15.95329,-13.66075,-33.72644
L,60,1771129838617,0.86505,6.669,5.808,17.11138,-15.43334,-34.70334
L,61,1771129838628,0.82695,6.144,5.21895,18.3325,-11.76999,-36.22382
L,62,1771129838633,0.588,5.93595,5.89395,24.91865,-17.01685,-36.46805
L,63,1771129838644,-0.00495,6.099,5.46495,31.0715,-20.97957,-33.17497
L,64,1771129838651,-0.00495,6.099,5.46495,33.51373,-22.50005,-31.28421
L,65,1771129838661,0.03405,6.16305,4.68705,32.04839,-27.43966,-29.21226
L,66,1771129838666,0.19695,6.22605,3.528,28.3299,-29.21226,-28.905
L,67,1771129838677,0.36195,6.192,3.70095,21.8698,-37.07467,-28.18021
L,68,1771129838685,0.36195,6.192,3.70095,19.00214,-42.0773,-27.99114
L,69,1771129838694,0.81705,5.57205,3.471,11.37608,-49.02585,-29.3383
L,70,1771129838702,1.08795,5.26095,3.37995,5.71167,-56.70707,-29.7007
L,71,1771129838710,0.86295,5.62695,4.10295,5.03415,-60.97703,-27.56572
L,72,1771129838716,0.69,5.91,4.965,6.92491,-63.84469,-26.3446
L,73,1771129838726,1.03005,5.77605,5.31705,12.90444,-67.8074,-25.55678
L,74,1771129838737,1.071,5.72805,4.764,16.49689,-65.12095,-26.1634
L,75,1771129838742,1.071,5.72805,4.764,17.17441,-62.26118,-26.3446
L,76,1771129838752,0.894,5.86905,4.5,14.73218,-57.01431,-27.50269
L,77,1771129838760,1.224,5.874,4.206,12.53417,-53.29582,-28.66078
L,78,1771129838766,1.38705,5.55105,3.6,4.85295,-45.6146,-31.41026
L,79,1771129838776,1.09005,5.457,3.58095,-11.42335,-45.12616,-32.14293
L,80,1771129838785,1.09005,5.457,3.58095,-18.43492,-44.75588,-31.28421
L,81,1771129838791,0.54195,5.649,4.266,-30.0237,-46.28425,-28.29839
L,82,1771129838801,-0.051,5.574,4.563,-40.6356,-46.40242,-24.69806
L,83,1771129838809,0.13005,5.58405,5.46495,-42.77058,-44.88193,-23.2406
L,84,1771129838817,0.16095,5.59605,7.00005,-37.83097,-40.54894,-22.20068
L,85,1771129838827,0.13995,5.39505,7.35195,-26.6676,-43.59779,-23.53997
L,86,1771129838831,0.13995,5.39505,7.35195,-22.34249,-42.0773,-24.09144
L,87,1771129838845,-0.11805,5.16495,6.50895,-13.9286,-36.342,-23.603
L,88,1771129838851,-0.204,4.97595,7.04595,-6.79098,-32.99377,-19.82148
L,89,1771129838859,-0.477,4.78695,7.30395,-3.49791,-30.79576,-16.59143
L,90,1771129838865,-0.477,4.78695,7.30395,-3.25368,-29.14923,-13.05413
L,91,1771129838877,-1.61205,5.15295,5.841,-10.9349,-16.3472,1.15021
