ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Yogesh ,1,1771511465286,3.27287,3.99592,7.19697,17.535,-7.735,4.095
Yogesh ,2,1771511465302,2.98557,3.73974,6.42843,2.625,10.465,-5.145
Yogesh ,3,1771511465319,2.98557,3.73974,6.42843,-7.84,18.41,-12.18
Yogesh ,4,1771511465335,2.22421,3.83791,7.41005,-12.39,22.925,-13.685
Yogesh ,5,1771511465353,1.80283,4.32872,8.77475,-10.29,20.825,-10.185
Yogesh ,6,1771511465369,1.86508,4.41012,9.56723,-4.06,15.89,-7.98
Yogesh ,7,1771511465386,2.24576,4.64954,9.62469,3.675,8.96,-5.6
Yogesh ,8,1771511465402,2.35589,4.61123,8.85376,9.1,8.505,-6.51
Yogesh ,9,1771511465418,2.35589,4.61123,8.85376,14.28,8.61,-9.17
Yogesh ,10,1771511465435,2.10929,4.72137,8.37971,19.74,7.84,-10.115
Yogesh ,11,1771511465452,2.25773,5.23851,8.45153,22.575,14.28,-11.13
Yogesh ,12,1771511465469,2.42293,6.46674,9.24401,21.245,18.97,-9.975
Yogesh ,13,1771511465486,2.23379,7.05092,9.57441,4.725,13.335,0.07
Yogesh ,14,1771511465502,1.91297,4.93206,8.98783,-0.91,2.52,4.305
Yogesh ,15,1771511465521,1.91297,4.93206,8.98783,-1.575,-0.49,8.19
Yogesh ,16,1771511465536,1.84114,3.4261,7.86974,-3.99,-1.26,8.225
Yogesh ,17,1771511465552,1.84593,2.58095,7.10599,-10.675,-0.805,4.97
Yogesh ,18,1771511465572,1.51314,1.63045,6.53617,-16.8,4.69,-1.015
Yogesh ,19,1771511465586,1.15879,1.71425,7.50343,-16.66,17.325,-6.16
Yogesh ,20,1771511465604,1.13964,3.12922,10.14184,-7.175,41.335,-12.565
Yogesh ,21,1771511465621,1.13964,3.12922,10.14184,8.435,50.785,-16.065
Yogesh ,22,1771511465638,1.10612,4.30717,11.8513,24.325,40.635,-15.155
Yogesh ,23,1771511465654,0.92895,5.62637,12.05241,17.325,7.945,-7.175
Yogesh ,24,1771511465670,1.25217,5.75566,10.79067,6.02,-23.31,-8.365
Yogesh ,25,1771511465688,1.08457,3.97677,9.31344,-0.28,-64.29501,-7.805
Yogesh ,26,1771511465704,1.54665,3.16992,7.32147,-3.22,-79.24001,-6.02
Yogesh ,27,1771511465720,1.54665,3.16992,7.32147,-6.44,-70.98,-7.98
Yogesh ,28,1771511465737,2.03507,2.91853,5.9472,-10.01,-43.33,-11.305
Yogesh ,29,1771511465754,2.29604,3.20823,5.81791,-13.02,-10.99,-12.74
Yogesh ,30,1771511465770,2.28407,4.28323,7.27358,-13.615,27.3,-12.74
Yogesh ,31,1771511465787,1.76453,4.97276,9.11712,-7.98,48.51,-10.885
Yogesh ,32,1771511465803,1.29766,5.21936,10.33337,1.365,49.105,-6.685
Yogesh ,33,1771511465819,1.29766,5.21936,10.33337,11.27,35.525,-0.49
Yogesh ,34,1771511465836,1.09654,5.1188,10.4866,16.275,14.735,4.83
Yogesh ,35,1771511465853,1.17076,4.29759,9.46189,16.275,-15.68,11.795
Yogesh ,36,1771511465870,1.35512,3.48835,7.8434,7.315,-19.285,11.48
Yogesh ,37,1771511465890,1.44849,2.78206,6.84742,-2.8,-10.955,7.595
Yogesh ,38,1771511465906,1.42694,2.57616,7.00783,-11.9,4.48,2.66
Yogesh ,39,1771511465923,1.33357,2.94966,8.09719,-16.59,14.805,-0.42
Yogesh ,40,1771511465941,1.33357,2.94966,8.09719,-17.08,20.825,-3.465
Yogesh ,41,1771511465955,1.42934,3.80199,9.49062,-13.895,15.54,-4.97
Yogesh ,42,1771511465971,1.45807,4.4987,10.20169,-10.29,5.635,-5.53
Yogesh ,43,1771511465990,1.52032,4.77404,10.07001,-5.495,-10.395,-5.705
Yogesh ,44,1771511466008,1.77171,4.82432,9.35415,-1.19,-34.055,-2.94
Yogesh ,45,1771511466025,2.00634,4.51546,8.24324,-2.485,-45.745,0.56
Yogesh ,46,1771511466044,2.35829,4.15155,7.51779,-11.13,-51.66,5.95
Yogesh ,47,1771511466062,2.35829,4.15155,7.51779,-23.8,-47.95,11.095
Yogesh ,48,1771511466072,2.67672,3.65595,7.59441,-40.32,-35.56,14.455
Yogesh ,49,1771511466088,2.66235,3.11007,8.40365,-50.365,-22.96,13.51
Yogesh ,50,1771511466105,2.48758,2.52828,9.30147,-51.065,-14.315,10.045
Yogesh ,51,1771511466125,2.47082,2.17394,9.76116,-41.3,-8.26,5.46
Yogesh ,52,1771511466140,2.47082,2.17394,9.76116,-27.265,-3.22,-0.42
Yogesh ,53,1771511466158,2.53307,2.46603,10.27112,-8.82,3.045,-7.875
Yogesh ,54,1771511466173,2.66235,3.51948,11.00375,7.035,1.4,-10.535
Yogesh ,55,1771511466191,2.54743,3.87861,10.6949,20.055,-6.825,-10.535
Yogesh ,56,1771511466210,2.16915,3.53863,9.32063,24.36,-13.055,-13.055
Yogesh ,57,1771511466228,1.97761,3.52187,8.35816,23.835,-17.29,-11.97
Yogesh ,58,1771511466242,1.97761,3.52187,8.35816,17.71,-17.535,-5.985
Yogesh ,59,1771511466257,1.89381,3.28963,7.84819,7.805,-15.26,0.875
Yogesh ,60,1771511466274,2.00634,3.15795,7.89368,-3.465,-11.865,4.305
Yogesh ,61,1771511466291,2.15478,2.85389,8.18817,-15.12,-5.46,2.66
Yogesh ,62,1771511466310,2.07098,2.62644,8.71489,-21.595,-0.385,-0.735
Yogesh ,63,1771511466325,1.88903,2.63602,9.22007,-21.595,5.285,-2.415
Yogesh ,64,1771511466341,1.88903,2.63602,9.22007,-14.98,11.445,-2.94
Yogesh ,65,1771511466358,1.97761,2.97839,9.9527,-6.23,12.075,-1.645
Yogesh ,66,1771511466374,2.478,3.21062,10.27591,2.835,8.96,-2.415
Yogesh ,67,1771511466392,2.73178,3.28724,10.00537,6.23,2.24,-10.045
Yogesh ,68,1771511466408,2.44687,3.25133,9.77553,1.505,-2.905,-12.95
Yogesh ,69,1771511466425,1.95846,2.57856,9.05487,-4.305,-7.07,-17.675
Yogesh ,70,1771511466442,1.95846,2.57856,9.05487,-7.665,-5.145,-24.78
Yogesh ,71,1771511466456,1.84593,2.2721,8.77475,-8.295,0.35,-36.015
Yogesh ,72,1771511466473,1.79805,2.3128,8.78672,-4.13,7.56,-45.5
Yogesh ,73,1771511466491,1.41258,2.12605,8.53772,0.91,20.3,-50.75
