ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
L,1,1771129639528,1.43505,6.24,5.15205,7.5788,21.1844,1.67017
L,2,1771129639539,1.86105,6.21105,4.761,2.39496,11.24215,4.60085
L,3,1771129639547,2.23695,6.417,4.65105,-2.78099,6.91703,3.98635
L,4,1771129639552,2.36205,6.77595,4.80195,-4.73478,6.60978,3.07249
L,5,1771129639559,2.36205,6.77595,4.80195,-5.7747,8.31935,1.97742
L,6,1771129639566,2.067,7.473,4.92195,-7.05096,16.91443,0.63813
L,7,1771129639571,1.40895,8.38095,4.64595,-8.45328,22.46066,0.7563
L,8,1771129639582,1.40895,8.38095,4.64595,-11.07671,27.03788,0.7563
L,9,1771129639589,1.61895,8.598,4.29705,-21.98797,30.8194,-1.07143
L,10,1771129639598,2.43105,8.196,4.266,-41.01375,26.6676,-2.96219
L,11,1771129639608,2.78805,8.20305,4.75695,-65.04217,17.58407,-2.53677
L,12,1771129639613,2.793,8.718,6.27195,-76.44188,11.61242,-2.22952
L,13,1771129639623,3.44595,8.42805,8.271,-92.35578,-0.89023,-4.23846
L,14,1771129639629,3.44595,8.42805,8.271,-96.68877,-8.14603,-7.10611
L,15,1771129639638,4.49295,7.09995,10.36395,-98.20926,-21.56255,-13.32986
L,16,1771129639651,3.726,5.66505,13.704,-78.02539,-17.53681,-14.60613
L,17,1771129639657,3.726,5.66505,13.704,-64.37253,-6.19224,-12.90444
L,18,1771129639663,2.97495,6.15405,14.592,-47.05631,8.61872,-10.95066
L,19,1771129639672,2.65905,6.444,14.25705,-6.62554,42.88876,-8.39025
L,20,1771129639683,2.649,6.19905,12.057,29.65343,69.05215,-8.39025
L,21,1771129639688,2.649,6.19905,12.057,41.66764,76.11887,-9.12292
L,22,1771129639697,2.66595,6.063,8.856,52.09046,85.69085,-10.88763
L,23,1771129639705,2.544,6.132,6.102,51.97229,86.66775,-11.4391
L,24,1771129639714,2.38995,6.30705,4.21605,42.9439,78.31688,-13.87346
L,25,1771129639722,2.20395,6.357,3.59805,29.96068,60.75645,-18.38765
L,26,1771129639731,2.20395,6.357,3.59805,24.35142,50.69602,-21.0741
