ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Lalit,1,1771336447519,-1.57359,6.12676,7.05571,1.41144,-1.63269,1.91498
Lalit,2,1771336447529,-1.57359,6.12676,7.05571,-1.091,-4.01306,-1.38092
Lalit,3,1771336447538,-1.47064,6.07648,6.69658,-2.92206,-6.45446,-4.00543
Lalit,4,1771336447545,-1.47064,6.07648,6.69658,-3.10516,-8.83483,-4.85992
Lalit,5,1771336447553,-1.47064,6.07648,6.69658,-6.21795,-13.16833,-6.93511
Lalit,6,1771336447561,-1.53528,6.16746,6.46434,-13.54216,-17.68492,-8.33892
Lalit,7,1771336447570,-1.53528,6.16746,6.46434,-17.99773,-20.98082,-8.39996
Lalit,8,1771336447578,-1.6514,6.28358,6.18662,-25.99333,-26.84019,-9.98687
Lalit,9,1771336447586,-1.6514,6.28358,6.18662,-33.43961,-32.39439,-12.61138
Lalit,10,1771336447595,-1.6514,6.28358,6.18662,-37.10172,-34.22544,-13.71001
Lalit,11,1771336447605,-1.45627,5.9041,6.37815,-42.83902,-34.83579,-15.11382
Lalit,12,1771336447612,-1.45627,5.9041,6.37815,-44.18179,-34.95786,-14.74761
Lalit,13,1771336447620,-1.40001,5.8215,6.92044,-44.24283,-35.202,-14.74761
Lalit,14,1771336447628,-1.40001,5.8215,6.92044,-43.99868,-34.65268,-15.17486
Lalit,15,1771336447638,-1.04088,5.92685,7.38492,-41.19107,-31.66196,-15.29692
Lalit,16,1771336447646,-1.04088,5.92685,7.38492,-39.90933,-29.83091,-15.84624
Lalit,17,1771336447654,-1.04088,5.92685,7.38492,-38.38345,-25.49742,-16.94487
Lalit,18,1771336447662,-1.3222,5.71616,7.73207,-37.22379,-21.16393,-17.12798
Lalit,19,1771336447670,-1.3222,5.71616,7.73207,-36.73551,-19.88219,-17.06694
Lalit,20,1771336447678,-1.51014,5.56532,8.24802,-36.12516,-20.06529,-17.06694
Lalit,21,1771336447687,-1.51014,5.56532,8.24802,-35.3317,-21.16393,-17.61626
Lalit,22,1771336447695,-1.51014,5.56532,8.24802,-34.84342,-21.22496,-17.8604
Lalit,23,1771336447703,-1.46226,5.64074,8.67659,-33.2565,-21.6522,-17.79936
Lalit,24,1771336447712,-1.46226,5.64074,8.67659,-30.87614,-22.32359,-16.70073
Lalit,25,1771336447720,-1.53289,5.46357,8.89685,-29.53337,-22.38463,-16.21245
Lalit,26,1771336447729,-1.53289,5.46357,8.89685,-26.05436,-22.75084,-15.23589
Lalit,27,1771336447736,-1.53289,5.46357,8.89685,-24.10124,-23.60533,-14.80864
Lalit,28,1771336447745,-1.4467,5.41329,9.05008,-19.3405,-25.61949,-14.32036
Lalit,29,1771336447754,-1.4467,5.41329,9.05008,-13.29803,-25.07017,-14.80864
Lalit,30,1771336447762,-1.06722,5.51983,8.8346,-10.24627,-23.7274,-14.5645
