ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Yogesh ,1,1771426907854,-0.73502,1.8172,10.00776,19.46,26.67,5.81
Yogesh ,2,1771426907873,0.05746,1.63763,8.65743,-1.47,21.385,1.715
Yogesh ,3,1771426907889,0.18914,1.91057,8.51378,-8.61,-11.27,0.7
Yogesh ,4,1771426907906,0.18914,1.91057,8.51378,-19.915,-37.73,0.49
Yogesh ,5,1771426907926,-0.75657,1.78368,8.88488,-29.75,-43.89,-0.21
Yogesh ,6,1771426907942,-0.80685,1.62566,10.39084,-22.645,-36.505,1.155
Yogesh ,7,1771426907959,0.08859,0.61292,10.70208,-3.29,-13.86,-1.47
Yogesh ,8,1771426907979,-0.17238,0.75657,9.13627,8.645,11.97,-10.78
Yogesh ,9,1771426907993,-1.18513,1.57778,8.11395,-2.905,9.065,-8.995
Yogesh ,10,1771426908010,-1.38624,1.2809,8.86812,-12.81,-8.925,0.385
Yogesh ,11,1771426908027,-1.38624,1.2809,8.86812,-13.125,-25.795,4.655
Yogesh ,12,1771426908041,-0.92416,1.28808,9.43076,-16.625,-32.2,8.995
Yogesh ,13,1771426908062,-0.4118,1.48919,9.65342,-21.91,-30.275,7.63
Yogesh ,14,1771426908077,-0.15802,1.11809,10.10832,-21.455,-26.39,5.88
Yogesh ,15,1771426908091,-0.29209,1.13246,10.16099,-18.69,-22.68,5.215
Yogesh ,16,1771426908110,-0.31843,1.01754,10.27112,-19.88,-26.075,5.39
Yogesh ,17,1771426908127,-0.31843,1.01754,10.27112,-25.935,-37.975,2.8
Yogesh ,18,1771426908145,-0.577,1.21386,10.70448,-36.785,-101.29,5.635
Yogesh ,19,1771426908161,-0.73502,1.9417,11.74595,-35.07,-144.02501,8.96
Yogesh ,20,1771426908179,-0.73741,2.29125,12.92151,-24.745,-180.845,10.325
Yogesh ,21,1771426908194,0.76375,1.97282,14.30296,-6.16,-186.02499,8.575
Yogesh ,22,1771426908211,2.59053,1.65918,13.2543,28.385,-153.16,5.95
Yogesh ,23,1771426908228,2.59053,1.65918,13.2543,53.795,-87.78,-3.64
Yogesh ,24,1771426908243,3.90734,0.88585,11.34133,70.595,-51.45,-20.125
Yogesh ,25,1771426908260,2.95444,0.05746,9.96467,82.215,-43.12,-36.995
