ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Yogesh ,1,1771427452814,-1.07739,4.24013,8.90882,40.425,-9.485,-1.715
Yogesh ,2,1771427452819,-1.07739,4.24013,8.90882,37.1,-22.855,-0.63
Yogesh ,3,1771427452835,-0.77093,4.01508,6.38294,15.47,-44.975,4.13
Yogesh ,4,1771427452852,-0.06225,4.1276,6.78038,0.595,-54.11,1.925
Yogesh ,5,1771427452868,-0.06225,4.1276,6.78038,-10.465,-51.625,-5.88
Yogesh ,6,1771427452885,0.23703,4.24253,8.02776,-17.885,-42.35,-9.415
Yogesh ,7,1771427452907,0,4.12521,9.23204,-18.025,-26.53,-9.275
Yogesh ,8,1771427452920,-0.1245,4.45322,10.03649,-12.915,-11.025,-8.925
Yogesh ,9,1771427452941,-0.25857,3.52187,10.18972,-2.065,5.005,-6.65
Yogesh ,10,1771427452959,-1.08697,2.98796,8.78672,6.125,7.42,-1.855
Yogesh ,11,1771427452970,-1.08697,2.98796,8.78672,8.015,5.425,1.085
Yogesh ,12,1771427452990,-0.8691,2.90417,7.77397,0.21,4.095,2.835
Yogesh ,13,1771427453006,-0.19393,3.57454,8.01818,-5.6,6.545,1.26
Yogesh ,14,1771427453022,0.0814,4.35266,8.52096,-8.645,6.16,-2.415
Yogesh ,15,1771427453036,0.07422,4.73094,8.85136,-11.9,4.27,-6.685
Yogesh ,16,1771427453054,-0.24181,4.85784,9.5816,-10.71,6.685,-8.82
Yogesh ,17,1771427453071,-0.24181,4.85784,9.5816,-7.105,9.695,-7.84
Yogesh ,18,1771427453086,-0.27054,4.30956,9.88805,-3.045,15.575,-8.015
Yogesh ,19,1771427453103,-0.60573,3.65834,9.31584,-3.675,21.98,-5.215
Yogesh ,20,1771427453124,-0.95768,3.14119,8.96868,-6.685,25.095,2.94
Yogesh ,21,1771427453136,-0.81882,2.41336,9.27514,-5.81,22.995,2.835
Yogesh ,22,1771427453155,-0.88585,1.94649,9.54808,-9.38,19.425,1.82
Yogesh ,23,1771427453172,-0.73263,1.88903,9.85932,-12.46,22.75,10.57
Yogesh ,24,1771427453190,-0.73263,1.88903,9.85932,0.385,16.45,13.895
Yogesh ,25,1771427453204,-0.32801,3.1364,9.83778,18.06,2.03,11.62
Yogesh ,26,1771427453223,-0.08859,4.57053,9.24401,17.325,-13.72,4.795
Yogesh ,27,1771427453238,0.65841,6.04536,8.56406,-0.665,-9.065,-11.305
Yogesh ,28,1771427453257,0.51236,5.88495,9.93115,-6.475,-0.735,-29.085
Yogesh ,29,1771427453272,-0.37589,4.58968,9.79468,-1.365,14.07,-37.8
Yogesh ,30,1771427453290,-0.37589,4.58968,9.79468,-0.84,27.335,-41.125
Yogesh ,31,1771427453307,-1.05345,3.80199,8.48984,-17.255,35.945,-38.045
Yogesh ,32,1771427453324,-2.85389,2.96402,7.63511,-43.12,33.46,-26.95
Yogesh ,33,1771427453340,-2.6432,3.45483,8.18338,-60.095,45.08,1.015
Yogesh ,34,1771427453356,-1.10612,3.10289,10.58716,-48.86,25.095,-2.345
Yogesh ,35,1771427453369,-1.10612,3.10289,10.58716,-42.28,19.355,-8.75
Yogesh ,36,1771427453391,0.21308,2.91374,10.37408,-26.81,21.945,-21.77
Yogesh ,37,1771427453406,0.08859,2.42293,8.7939,-24.885,24.395,-23.1
Yogesh ,38,1771427453423,-1.07021,1.94409,8.62631,-23.345,8.505,-23.275
Yogesh ,39,1771427453440,-2.6408,1.66636,8.55927,-14.98,-10.815,-25.095
Yogesh ,40,1771427453457,-3.37104,2.0662,9.11473,-4.13,-26.985,-22.085
Yogesh ,41,1771427453472,-2.85389,2.65517,9.57202,14.245,-27.895,-11.69
Yogesh ,42,1771427453489,-2.85389,2.65517,9.57202,25.795,-36.225,-7.35
Yogesh ,43,1771427453506,-2.37026,3.27287,10.72363,27.51,-36.82,-8.19
Yogesh ,44,1771427453523,-1.48919,3.28006,10.9846,25.34,-36.225,-8.68
Yogesh ,45,1771427453540,-1.25696,2.80122,10.59434,32.27,-41.755,-2.73
Yogesh ,46,1771427453556,-0.44532,1.20428,9.93115,41.09,-57.75,1.96
Yogesh ,47,1771427453580,-0.44532,1.20428,9.93115,64.925,-118.86,2.38
Yogesh ,48,1771427453589,2.12845,0.22984,9.43794,96.81001,-183.68001,-28.455
Yogesh ,49,1771427453607,4.11084,0.47166,8.77236,99.96001,-181.64999,-74.48
Yogesh ,50,1771427453626,2.29604,1.60651,8.90404,73.64,-136.5,-114.59
Yogesh ,51,1771427453640,-17.90145,10.9415,8.89207,14.175,-5.25,-29.89
Yogesh ,52,1771427453657,1.47962,4.75967,6.11958,-28.35,107.625,43.015
Yogesh ,53,1771427453672,-0.51954,4.08211,8.72447,-20.265,64.29501,19.285
Yogesh ,54,1771427453693,-0.07183,3.82354,8.05888,22.925,39.41,22.995
Yogesh ,55,1771427453707,-0.07183,3.82354,8.05888,16.1,43.75,22.225
Yogesh ,56,1771427453722,0.14605,4.28323,8.12113,10.08,53.97,22.575
Yogesh ,57,1771427453740,0.31364,4.59926,8.00382,-12.81,76.02,16.66
Yogesh ,58,1771427453757,0.96726,4.67109,7.21852,-34.37,90.86,3.85
Yogesh ,59,1771427453775,-0.44053,3.86185,7.50103,-49.07,56.315,-4.27
Yogesh ,60,1771427453792,-2.67193,3.12443,9.64624,-45.92,54.25,6.335
Yogesh ,61,1771427453808,-2.67193,3.12443,9.64624,-34.37,52.885,22.575
Yogesh ,62,1771427453822,-2.4349,2.23379,8.84658,-24.29,51.065,38.745
Yogesh ,63,1771427453839,-2.68629,1.78368,9.92875,-7.595,54.6,54.775
Yogesh ,64,1771427453856,-1.26893,2.37505,10.97742,2.345,41.895,60.41
Yogesh ,65,1771427453875,-0.13886,3.64158,11.92312,-1.54,23.485,46.375
Yogesh ,66,1771427453891,-0.13886,3.64158,11.92312,-0.98,26.705,36.925
Yogesh ,67,1771427453907,0.52194,3.93607,10.05325,2.905,33.39,23.73
Yogesh ,68,1771427453922,-0.2059,4.70461,8.88728,5.845,29.19,17.115
Yogesh ,69,1771427453941,-0.36631,5.29358,9.94551,6.615,3.395,13.055
Yogesh ,70,1771427453958,0.26815,4.71658,10.57519,6.755,-11.165,6.58
Yogesh ,71,1771427453974,0.47884,3.72298,8.83939,4.97,-13.3,-2.24
Yogesh ,72,1771427453989,0.47884,3.72298,8.83939,-1.4,-16.94,-12.005
Yogesh ,73,1771427454004,-0.39983,3.26569,7.72369,-7.665,-25.62,-18.76
Yogesh ,74,1771427454024,-0.6177,2.87304,8.63589,-10.185,-29.47,-24.605
Yogesh ,75,1771427454043,-0.59376,2.48758,10.03889,-8.365,-16.52,-26.39
Yogesh ,76,1771427454054,-0.9912,2.7677,9.96946,-2.73,-1.295,-24.85
Yogesh ,77,1771427454073,-1.25456,3.39258,9.14346,2.835,6.755,-20.44
Yogesh ,78,1771427454091,-1.25456,3.39258,9.14346,3.815,3.395,-17.5
Yogesh ,79,1771427454106,-1.09176,3.96719,8.48744,5.565,-0.525,-16.555
Yogesh ,80,1771427454122,-1.41737,4.44603,8.19775,2.52,-6.615,-12.635
Yogesh ,81,1771427454139,-0.87628,4.17549,9.50019,-2.275,-8.26,-9.205
Yogesh ,82,1771427454157,-1.48441,3.24414,9.34696,8.47,3.395,-2.66
Yogesh ,83,1771427454172,-2.02071,2.70305,8.05409,16.59,5.635,4.095
